Experiment,Time(min),Input 1 Pre,Input 2 Pre,Input 1,Input 2,Observable 1 mean,Observable 1 sd,Observable 2 mean	,Observable 2 sd,Observable 3 mean,Observable 3 sd,Observable 4 mean,Observable 4 sd
4,380,1e-07,100,1,1e-07,0.79513,0.095558,0.0013396,0.00012846,83.899,7.7563,853.58,84.404
4,385,1e-07,100,1,1e-07,1.0512,0.095558,0.0011794,0.00011214,59.977,7.3669,844.97,86.287
4,390,1e-07,100,1,1e-07,0.98495,0.095558,0.0010027,9.7891e-05,68.338,7.007,836.48,88.162
4,395,1e-07,100,1,1e-07,0.90307,0.095558,0.00092668,8.5452e-05,64.667,6.6743,924.12,90.025
4,400,1e-07,100,1,1e-07,1.0528,0.095558,0.00073327,7.4594e-05,59.416,6.3669,875.31,91.873
4,405,1e-07,100,1,1e-07,1.241,0.095558,0.00058064,6.5116e-05,58.727,6.0828,929.25,93.702
4,410,1e-07,100,1,1e-07,0.6756,0.095558,0.00062689,5.6842e-05,53.44,5.8203,964.08,95.511
4,415,1e-07,100,1,1e-07,0.86632,0.095558,0.00050672,4.962e-05,58.191,5.5778,920.95,97.295
4,420,1e-07,100,1e-07,100,1.0763,0.095558,0.00041493,4.3315e-05,53.588,5.3538,988.04,99.053
4,425,1e-07,100,1e-07,100,0.15391,0.014914,4.9024,0.49934,53.013,5.3389,936.3,98.809
4,430,1e-07,100,1e-07,100,0.024353,0.0023277,8.4079,0.93519,56.57,5.6954,1130.2,95.546
4,435,1e-07,100,1e-07,100,0.0032854,0.0003633,12.101,1.3157,65.02,6.4812,970.41,91.016
4,440,1e-07,100,1e-07,100,0.00058258,5.671e-05,15.297,1.6478,77.563,7.7752,879.64,86.263
4,445,1e-07,100,1e-07,100,9.0042e-05,8.8589e-06,17.536,1.9377,106.46,9.6536,877.9,81.615
4,450,1e-07,100,1e-07,100,1.3702e-05,1.3907e-06,21.868,2.1908,137.75,12.187,655.06,77.146
4,455,1e-07,100,1e-07,100,2.5437e-06,2.2512e-07,22.993,2.4117,144.22,15.437,668.16,72.877
4,460,1e-07,100,1e-07,100,5.2487e-07,4.3199e-08,30.363,2.6045,238.57,19.456,672.59,68.815
4,465,1e-07,100,1e-07,100,1.4976e-07,1.4807e-08,27.974,2.7729,265.41,24.273,666.8,64.966
4,470,1e-07,100,1e-07,100,1.2376e-07,1.0375e-08,30.269,2.9198,309.42,29.898,691.03,61.333
4,475,1e-07,100,1e-07,100,1.0447e-07,9.6837e-09,36.958,3.0481,379,36.308,616.93,57.915
4,480,1e-07,100,1e-07,100,8.0683e-08,9.5758e-09,34.274,3.1601,485.56,43.456,454.86,54.709
4,485,1e-07,100,1e-07,100,8.8103e-08,9.559e-09,36.04,3.2578,503.55,51.263,521.65,51.708
4,490,1e-07,100,1e-07,100,8.5192e-08,9.5563e-09,33.23,3.3432,487.99,59.634,505.82,48.906
4,495,1e-07,100,1e-07,100,1.0546e-07,9.5559e-09,38.605,3.4177,696.81,68.456,479.71,46.292
4,500,1e-07,100,1e-07,100,9.8005e-08,9.5558e-09,33.866,3.4827,883.25,77.61,437.72,43.859
4,505,1e-07,100,1e-07,100,8.6629e-08,9.5558e-09,39.612,3.5394,847.56,86.975,418.03,41.596
4,510,1e-07,100,1e-07,100,1.046e-07,9.5558e-09,38.73,3.589,1032,96.439,400.95,39.493
4,515,1e-07,100,1e-07,100,9.0439e-08,9.5558e-09,35.854,3.6322,1111.2,105.9,411.66,37.54
4,520,1e-07,100,1e-07,100,1.0129e-07,9.5558e-09,40.622,3.67,1364.1,115.26,300.14,35.729
4,525,1e-07,100,1e-07,100,8.443e-08,9.5558e-09,39.035,3.7029,1281.9,124.45,352.19,34.05
4,530,1e-07,100,1e-07,100,9.8836e-08,9.5558e-09,35.01,3.7317,1302.7,133.4,370.3,32.494
4,535,1e-07,100,1e-07,100,9.3493e-08,9.5558e-09,42.204,3.7568,1458.1,142.07,308.24,31.052
4,540,1e-07,100,1e-07,100,9.6751e-08,9.5558e-09,36.113,3.7787,1577.5,150.41,294.93,29.717
4,545,1e-07,100,1e-07,100,8.7318e-08,9.5558e-09,43.144,3.7979,1440.2,158.41,298.21,28.482
4,550,1e-07,100,1e-07,100,1.2044e-07,9.5558e-09,32.85,3.8146,1648.4,166.04,252.04,27.338
4,555,1e-07,100,1e-07,100,1.0753e-07,9.5558e-09,38.353,3.8292,1508,173.29,242.68,26.28
4,560,1e-07,100,1e-07,100,1.1295e-07,9.5558e-09,44.426,3.8419,2026.9,180.17,250.33,25.302
4,565,1e-07,100,1e-07,100,8.3426e-08,9.5558e-09,38.266,3.853,2091.3,186.67,237,24.397
4,570,1e-07,100,1e-07,100,8.8443e-08,9.5558e-09,30.319,3.8627,2251.7,192.8,198.31,23.56
4,575,1e-07,100,1e-07,100,1.1277e-07,9.5558e-09,38.331,3.8712,1945.9,198.57,224.07,22.787
4,580,1e-07,100,1e-07,100,9.7552e-08,9.5558e-09,30.113,3.8786,1525.6,203.98,247.08,22.072
4,585,1e-07,100,1e-07,100,9.2669e-08,9.5558e-09,35.074,3.885,1861.5,209.07,197.21,21.411
4,590,1e-07,100,1e-07,100,8.4654e-08,9.5558e-09,38.143,3.8907,2488.7,213.83,169.46,20.8
4,595,1e-07,100,1e-07,100,8.8432e-08,9.5558e-09,39.237,3.8956,1947.4,218.28,238.52,20.235
4,600,1e-07,100,1e-07,100,9.3366e-08,9.5558e-09,40.405,3.8999,2329.9,222.44,217.62,19.714
4,605,1e-07,100,1e-07,100,1.0606e-07,9.5558e-09,35.192,3.9036,2405.2,226.32,168.68,19.232
4,610,1e-07,100,1e-07,100,7.7711e-08,9.5558e-09,37.813,3.9069,2495.4,229.95,191.96,18.787
4,615,1e-07,100,1e-07,100,9.4311e-08,9.5558e-09,38.367,3.9097,2182.3,233.32,176.11,18.376
4,620,1e-07,100,1e-07,100,9.1911e-08,9.5558e-09,42.166,3.9122,2624,236.47,194.09,17.996
4,625,1e-07,100,1e-07,100,1.0433e-07,9.5558e-09,37.462,3.9144,2654.8,239.4,200.82,17.645
4,630,1e-07,100,1e-07,100,9.9007e-08,9.5558e-09,47.882,3.9163,2557.3,242.12,202.45,17.321
4,635,1e-07,100,1e-07,100,9.1225e-08,9.5558e-09,38.873,3.918,2551.5,244.65,154.01,17.021
4,640,1e-07,100,1e-07,100,9.4248e-08,9.5558e-09,38.893,3.9194,2239.7,247.01,174.96,16.745
4,645,1e-07,100,1e-07,100,9.2173e-08,9.5558e-09,42.258,3.9207,2890,249.2,148.76,16.489
4,650,1e-07,100,1e-07,100,7.9078e-08,9.5558e-09,37.57,3.9218,2857.6,251.23,164.86,16.253
4,655,1e-07,100,1e-07,100,8.2374e-08,9.5558e-09,39.305,3.9227,2685.1,253.11,157.13,16.035
4,660,1e-07,100,1e-07,100,1.0479e-07,9.5558e-09,43.201,3.9236,2357,254.87,151.73,15.834
4,665,1e-07,100,1e-07,100,1.0854e-07,9.5558e-09,34.202,3.9243,3018.1,256.49,139.09,15.648
4,670,1e-07,100,1e-07,100,1.139e-07,9.5558e-09,41.089,3.9249,2638.1,258,161.21,15.477
4,675,1e-07,100,1e-07,100,9.7401e-08,9.5558e-09,42.343,3.9255,2583,259.4,164.95,15.318
4,680,1e-07,100,1e-07,100,9.387e-08,9.5558e-09,34.504,3.926,2517.8,260.69,143.59,15.172
4,685,1e-07,100,1e-07,100,9.1119e-08,9.5558e-09,37.221,3.9264,2958.2,261.9,188.32,15.037
4,690,1e-07,100,1e-07,100,8.0322e-08,9.5558e-09,42.723,3.9268,2493.2,263.01,152.47,14.912
4,695,1e-07,100,1e-07,100,9.7853e-08,9.5558e-09,37.975,3.9271,2890.5,264.05,173.38,14.797
4,700,1e-07,100,1e-07,100,1.1423e-07,9.5558e-09,34.213,3.9274,2197.2,265,156.64,14.69
4,705,1e-07,100,1e-07,100,1.06e-07,9.5558e-09,35.852,3.9276,3021.5,265.89,152.75,14.592
4,710,1e-07,100,1e-07,100,9.8238e-08,9.5558e-09,42.396,3.9279,2956.5,266.71,155.36,14.501
4,715,1e-07,100,1e-07,100,8.554e-08,9.5558e-09,42.672,3.9281,2708.6,267.48,138.35,14.417
4,720,1e-07,100,1e-07,100,9.3619e-08,9.5558e-09,32.749,3.9282,2736.5,268.18,153.66,14.34
4,725,1e-07,100,1e-07,100,9.6333e-08,9.5558e-09,35.103,3.9284,2385,268.84,145.42,14.269
4,730,1e-07,100,1e-07,100,1.0685e-07,9.5558e-09,40.074,3.9285,3213.8,269.44,156.2,14.203
4,735,1e-07,100,1e-07,100,9.466e-08,9.5558e-09,38.915,3.9286,2565.5,270,145.06,14.142
4,740,1e-07,100,1e-07,100,9.7859e-08,9.5558e-09,39.391,3.9287,2792.6,270.52,147.8,14.085
4,745,1e-07,100,1e-07,100,9.0015e-08,9.5558e-09,43.721,3.9288,2794.1,271,125.85,14.034
4,750,1e-07,100,1e-07,100,8.924e-08,9.5558e-09,37.332,3.9288,2577.9,271.45,136.25,13.986
4,755,1e-07,100,1e-07,100,1.0699e-07,9.5558e-09,40.484,3.9289,2923.2,271.86,140.28,13.941
4,760,1e-07,100,1e-07,100,1.011e-07,9.5558e-09,36.317,3.929,2573.5,272.24,158.95,13.9
4,765,1e-07,100,1e-07,100,9.1276e-08,9.5558e-09,33.339,3.929,2814.9,272.6,143.95,13.863
4,770,1e-07,100,1e-07,100,1.0999e-07,9.5558e-09,43.483,3.9291,2792.5,272.92,153.02,13.828
4,775,1e-07,100,1e-07,100,8.7102e-08,9.5558e-09,41.579,3.9291,2772.7,273.23,142.02,13.796
4,780,1e-07,100,1e-07,100,1.1049e-07,9.5558e-09,45.924,3.9291,3109,273.51,107.05,13.766
4,785,1e-07,100,1e-07,100,9.1582e-08,9.5558e-09,42.726,3.9292,2900.6,273.77,160.51,13.738
4,790,1e-07,100,1e-07,100,1.0175e-07,9.5558e-09,32.949,3.9292,2998.1,274.01,128.51,13.713
4,795,1e-07,100,1e-07,100,1.0048e-07,9.5558e-09,41.615,3.9292,3005.6,274.23,152.73,13.69
4,800,1e-07,100,1e-07,100,8.8913e-08,9.5558e-09,41.45,3.9292,2559.5,274.44,131.54,13.668
4,805,1e-07,100,1e-07,100,9.5312e-08,9.5558e-09,43.852,3.9292,2600,274.63,140.7,13.648
4,810,1e-07,100,1e-07,100,9.8235e-08,9.5558e-09,38.392,3.9292,2865.2,274.8,122.62,13.63
4,815,1e-07,100,1e-07,100,9.057e-08,9.5558e-09,45.642,3.9293,2360.3,274.97,143.43,13.612
4,820,1e-07,100,1e-07,100,8.2277e-08,9.5558e-09,38.372,3.9293,2633.1,275.12,121.93,13.597
4,825,1e-07,100,1e-07,100,1.0903e-07,9.5558e-09,39.107,3.9293,2655,275.26,129.74,13.582
4,830,1e-07,100,1e-07,100,1.1106e-07,9.5558e-09,39.876,3.9293,2840,275.39,128.84,13.569
4,835,1e-07,100,1e-07,100,8.3001e-08,9.5558e-09,35.054,3.9293,2919.7,275.51,159.98,13.556
4,840,1e-07,100,1e-07,100,1.065e-07,9.5558e-09,32.799,3.9293,2996.5,275.62,133.79,13.545
4,845,1e-07,100,1e-07,100,1.0121e-07,9.5558e-09,44.533,3.9293,2568.4,275.72,139.68,13.534
4,850,1e-07,100,1e-07,100,8.7012e-08,9.5558e-09,43.737,3.9293,2443.3,275.82,123.26,13.525
4,855,1e-07,100,1e-07,100,9.1772e-08,9.5558e-09,35.703,3.9293,2697.8,275.9,118.63,13.516
4,860,1e-07,100,1e-07,100,9.5796e-08,9.5558e-09,35.072,3.9293,2751.4,275.98,130.05,13.507
4,865,1e-07,100,1e-07,100,8.5737e-08,9.5558e-09,33.555,3.9293,2625.1,276.06,109.73,13.5
4,870,1e-07,100,1e-07,100,9.7878e-08,9.5558e-09,33.186,3.9293,2498.4,276.13,147.78,13.493
4,875,1e-07,100,1e-07,100,9.7364e-08,9.5558e-09,39.17,3.9293,2695.5,276.19,130.85,13.486
4,880,1e-07,100,1e-07,100,1.1081e-07,9.5558e-09,36.82,3.9293,2545.9,276.25,143.59,13.48
4,885,1e-07,100,1e-07,100,1.0168e-07,9.5558e-09,38.443,3.9293,2811.6,276.31,126.53,13.474
4,890,1e-07,100,1e-07,100,9.3858e-08,9.5558e-09,43.889,3.9293,2369.8,276.36,137.96,13.469
4,895,1e-07,100,1e-07,100,9.0648e-08,9.5558e-09,39.88,3.9293,2706.6,276.41,139.04,13.465
4,900,1e-07,100,1e-07,100,1.1066e-07,9.5558e-09,39.31,3.9293,2931.5,276.45,134.89,13.46
4,905,1e-07,100,1e-07,100,1.1176e-07,9.5558e-09,42.829,3.9293,2109.3,276.49,119.04,13.456
4,910,1e-07,100,1e-07,100,1.0224e-07,9.5558e-09,36.029,3.9293,2816.3,276.53,144.79,13.452
4,915,1e-07,100,1e-07,100,9.7424e-08,9.5558e-09,38.342,3.9293,2935.1,276.56,140.67,13.449
4,920,1e-07,100,1e-07,100,1.0168e-07,9.5558e-09,39.956,3.9293,2322.6,276.59,133.58,13.446
4,925,1e-07,100,1e-07,100,9.7852e-08,9.5558e-09,40.823,3.9293,2591.9,276.62,115.6,13.443
4,930,1e-07,100,1e-07,100,9.0486e-08,9.5558e-09,40.686,3.9293,2851.4,276.65,117.21,13.44
4,935,1e-07,100,1e-07,100,1.0856e-07,9.5558e-09,34.616,3.9293,3014,276.68,153.04,13.437
4,940,1e-07,100,1e-07,100,7.9884e-08,9.5558e-09,42.844,3.9293,2761.5,276.7,157.41,13.435
4,945,1e-07,100,1e-07,100,1.015e-07,9.5558e-09,40.043,3.9293,2511.6,276.72,120.87,13.433
4,950,1e-07,100,1e-07,100,8.983e-08,9.5558e-09,43.854,3.9293,2778.5,276.74,129.31,13.431
4,955,1e-07,100,1e-07,100,8.659e-08,9.5558e-09,45.988,3.9293,2682.8,276.76,130.17,13.429
4,960,1e-07,100,1e-07,100,1.1087e-07,9.5558e-09,36.784,3.9293,2788.2,276.78,140.51,13.427
4,965,1e-07,100,1e-07,100,8.9752e-08,9.5558e-09,37.852,3.9293,2641.9,276.79,128.67,13.426
4,970,1e-07,100,1e-07,100,8.3216e-08,9.5558e-09,41.476,3.9293,2599.8,276.81,140.46,13.424
4,975,1e-07,100,1e-07,100,7.5417e-08,9.5558e-09,51.786,3.9293,2482.9,276.82,129.98,13.423
4,980,1e-07,100,1e-07,100,1.0474e-07,9.5558e-09,41.954,3.9293,2430.7,276.83,138.7,13.422
4,985,1e-07,100,1e-07,100,1.0336e-07,9.5558e-09,40.195,3.9293,2508.5,276.85,109.43,13.421
4,990,1e-07,100,1e-07,100,8.3527e-08,9.5558e-09,41.562,3.9293,3035.3,276.86,122.21,13.42
4,995,1e-07,100,1e-07,100,9.1222e-08,9.5558e-09,37.004,3.9293,3195.8,276.87,151.36,13.419
4,1000,1e-07,100,1e-07,100,9.2428e-08,9.5558e-09,39.687,3.9293,2814.8,276.88,131.7,13.418
4,1005,1e-07,100,1e-07,100,9.9062e-08,9.5558e-09,32.417,3.9293,2863.8,276.88,142.39,13.417
4,1010,1e-07,100,1e-07,100,9.1821e-08,9.5558e-09,37.779,3.9293,2779.8,276.89,125.87,13.416
4,1015,1e-07,100,1e-07,100,9.3788e-08,9.5558e-09,39.183,3.9293,2351.6,276.9,136.56,13.416
4,1020,1e-07,100,1e-07,100,8.8573e-08,9.5558e-09,42.437,3.9293,2595.9,276.91,128.57,13.415
4,1025,1e-07,100,1e-07,100,8.6571e-08,9.5558e-09,32.694,3.9293,2639.3,276.91,149.98,13.414
4,1030,1e-07,100,1e-07,100,9.652e-08,9.5558e-09,42.375,3.9293,2834.1,276.92,144.95,13.414
4,1035,1e-07,100,1e-07,100,9.8664e-08,9.5558e-09,39.271,3.9293,2108,276.92,133.39,13.413
4,1040,1e-07,100,1e-07,100,9.7778e-08,9.5558e-09,36.896,3.9293,2555.3,276.93,137.47,13.413
4,1045,1e-07,100,1e-07,100,9.1205e-08,9.5558e-09,42.047,3.9293,3003.8,276.93,138.6,13.412
4,1050,1e-07,100,1e-07,100,9.6347e-08,9.5558e-09,38.357,3.9293,3233.6,276.94,135.2,13.412
4,1055,1e-07,100,1e-07,100,9.3197e-08,9.5558e-09,41.694,3.9293,3308.3,276.94,151.79,13.412
4,1060,1e-07,100,1e-07,100,8.3994e-08,9.5558e-09,35.896,3.9293,3127.2,276.94,142.77,13.411
4,1065,1e-07,100,1e-07,100,8.7144e-08,9.5558e-09,43.848,3.9293,2304.2,276.95,134.44,13.411
4,1070,1e-07,100,1e-07,100,9.7873e-08,9.5558e-09,35.646,3.9293,2177.8,276.95,123.05,13.411
4,1075,1e-07,100,1e-07,100,1.0307e-07,9.5558e-09,38.704,3.9293,2529,276.95,142.24,13.41
4,1080,1e-07,100,1e-07,100,1.1686e-07,9.5558e-09,40.765,3.9293,2681.2,276.96,130.08,13.41
4,1085,1e-07,100,1e-07,100,9.4186e-08,9.5558e-09,34.443,3.9293,2325.4,276.96,139.52,13.41
4,1090,1e-07,100,1e-07,100,9.7387e-08,9.5558e-09,44.873,3.9293,2787.1,276.96,129.06,13.41
4,1095,1e-07,100,1e-07,100,9.6723e-08,9.5558e-09,35.282,3.9293,3302.8,276.96,142.34,13.409
4,1100,1e-07,100,1e-07,100,9.2617e-08,9.5558e-09,41.298,3.9293,2879.8,276.97,123.1,13.409
4,1105,1e-07,100,1e-07,100,9.1521e-08,9.5558e-09,40.394,3.9293,3003.4,276.97,151.74,13.409
4,1110,1e-07,100,1e-07,100,8.3495e-08,9.5558e-09,43.582,3.9293,3048.5,276.97,134.67,13.409
4,1115,1e-07,100,1e-07,100,8.5895e-08,9.5558e-09,47.132,3.9293,2876.1,276.97,125.93,13.409
4,1120,1e-07,100,1e-07,100,9.2047e-08,9.5558e-09,33.056,3.9293,2674.6,276.97,115.27,13.409
4,1125,1e-07,100,1e-07,100,9.6697e-08,9.5558e-09,33.232,3.9293,2753.2,276.97,138.75,13.409
4,1130,1e-07,100,1e-07,100,7.4428e-08,9.5558e-09,37.323,3.9293,2508,276.97,151.87,13.408
4,1135,1e-07,100,1e-07,100,8.4507e-08,9.5558e-09,37.202,3.9293,3262.3,276.98,136.3,13.408
4,1140,1e-07,100,1e-07,100,1.0762e-07,9.5558e-09,39.361,3.9293,2772.3,276.98,140.91,13.408
4,1145,1e-07,100,1e-07,100,7.4563e-08,9.5558e-09,39.818,3.9293,2843.7,276.98,136.78,13.408
4,1150,1e-07,100,1e-07,100,1.0633e-07,9.5558e-09,42.022,3.9293,3332.5,276.98,144.11,13.408
4,1155,1e-07,100,1e-07,100,9.3375e-08,9.5558e-09,42.314,3.9293,3000.9,276.98,144.62,13.408
4,1160,1e-07,100,1e-07,100,9.3175e-08,9.5558e-09,40.309,3.9293,2344.2,276.98,131.18,13.408
4,1165,1e-07,100,1e-07,100,1.0751e-07,9.5558e-09,37.065,3.9293,2799.7,276.98,119.04,13.408
4,1170,1e-07,100,1e-07,100,9.599e-08,9.5558e-09,40.123,3.9293,2974.6,276.98,146.01,13.408
4,1175,1e-07,100,1e-07,100,8.6201e-08,9.5558e-09,41.393,3.9293,2372.9,276.98,133.34,13.408
4,1180,1e-07,100,1e-07,100,9.9791e-08,9.5558e-09,43.452,3.9293,2684.8,276.98,145.65,13.408
4,1185,1e-07,100,1e-07,100,9.6231e-08,9.5558e-09,49.911,3.9293,2903.5,276.98,120.6,13.408
4,1190,1e-07,100,1e-07,100,1.0693e-07,9.5558e-09,42.968,3.9293,2742.4,276.98,136.84,13.408
4,1195,1e-07,100,1e-07,100,7.6047e-08,9.5558e-09,37.782,3.9293,2267.6,276.98,129.38,13.408
4,1200,1e-07,100,1e-07,100,8.5097e-08,9.5558e-09,42.987,3.9293,2987.6,276.98,138.24,13.407
4,1205,1e-07,100,1e-07,100,8.6035e-08,9.5558e-09,36.417,3.9293,2257.5,276.98,125.32,13.407
4,1210,1e-07,100,1e-07,100,8.0041e-08,9.5558e-09,42.561,3.9293,2811.3,276.98,142.01,13.407
4,1215,1e-07,100,1e-07,100,9.0551e-08,9.5558e-09,40.177,3.9293,3318.9,276.99,138.14,13.407
4,1220,1e-07,100,1e-07,100,9.3177e-08,9.5558e-09,41.37,3.9293,2743.2,276.99,127.33,13.407
4,1225,1e-07,100,1e-07,100,8.3202e-08,9.5558e-09,38.156,3.9293,1937.7,276.99,103.53,13.407
4,1230,1e-07,100,1e-07,100,9.2975e-08,9.5558e-09,40.409,3.9293,2857.3,276.99,121.27,13.407
4,1235,1e-07,100,1e-07,100,1.0059e-07,9.5558e-09,45.911,3.9293,2597.2,276.99,141.86,13.407
4,1240,1e-07,100,1e-07,100,9.2092e-08,9.5558e-09,44.751,3.9293,2817.3,276.99,138.92,13.407
4,1245,1e-07,100,1e-07,100,9.1489e-08,9.5558e-09,35.433,3.9293,2881,276.99,125.16,13.407
4,1250,1e-07,100,1e-07,100,9.327e-08,9.5558e-09,44.952,3.9293,2772.5,276.99,122.7,13.407
4,1255,1e-07,100,1e-07,100,1.0803e-07,9.5558e-09,40.114,3.9293,2560.3,276.99,125.25,13.407
4,1260,1e-07,100,1e-07,100,9.1725e-08,9.5558e-09,40.322,3.9293,2602.7,276.99,129.97,13.407
4,1265,1e-07,100,1e-07,100,8.8629e-08,9.5558e-09,43.97,3.9293,2890.4,276.99,155.81,13.407
4,1270,1e-07,100,1e-07,100,1.1496e-07,9.5558e-09,42.204,3.9293,2791.1,276.99,126.67,13.407
4,1275,1e-07,100,1e-07,100,9.1903e-08,9.5558e-09,39.415,3.9293,3074.6,276.99,181.84,13.407
4,1280,1e-07,100,1e-07,100,1.0689e-07,9.5558e-09,37.476,3.9293,2608.3,276.99,138.14,13.407
4,1285,1e-07,100,1e-07,100,1.0107e-07,9.5558e-09,34.619,3.9293,2481.8,276.99,135.28,13.407
4,1290,1e-07,100,1e-07,100,9.1998e-08,9.5558e-09,39.539,3.9293,2676.1,276.99,145.03,13.407
4,1295,1e-07,100,1e-07,100,1.0814e-07,9.5558e-09,48.589,3.9293,2334.9,276.99,135.19,13.407
4,1300,1e-07,100,1e-07,100,1.0355e-07,9.5558e-09,39.24,3.9293,2908.2,276.99,143.83,13.407
4,1305,1e-07,100,1e-07,100,1.0352e-07,9.5558e-09,42.125,3.9293,2498.2,276.99,147.3,13.407
4,1310,1e-07,100,1e-07,100,1.1318e-07,9.5558e-09,39.443,3.9293,2657.2,276.99,136.59,13.407
4,1315,1e-07,100,1e-07,100,8.4878e-08,9.5558e-09,41.07,3.9293,2922.1,276.99,110.18,13.407
4,1320,1e-07,100,1e-07,100,8.1983e-08,9.5558e-09,36.628,3.9293,3000.6,276.99,135.07,13.407
4,1325,1e-07,100,1e-07,100,8.1837e-08,9.5558e-09,36.968,3.9293,2829.9,276.99,129.47,13.407
4,1330,1e-07,100,1e-07,100,8.5324e-08,9.5558e-09,39.626,3.9293,2977.4,276.99,114.35,13.407
4,1335,1e-07,100,1e-07,100,1.0589e-07,9.5558e-09,48.817,3.9293,3144.6,276.99,124.16,13.407
4,1340,1e-07,100,1e-07,100,9.328e-08,9.5558e-09,31.872,3.9293,2231.5,276.99,156.31,13.407
4,1345,1e-07,100,1e-07,100,1.0508e-07,9.5558e-09,33.315,3.9293,2666.8,276.99,134.7,13.407
4,1350,1e-07,100,1e-07,100,9.4379e-08,9.5558e-09,33.17,3.9293,3113.4,276.99,160.18,13.407
4,1355,1e-07,100,1e-07,100,8.8145e-08,9.5558e-09,34.642,3.9293,2473.5,276.99,125.34,13.407
4,1360,1e-07,100,1e-07,100,1.044e-07,9.5558e-09,40.708,3.9293,2711.1,276.99,153.06,13.407
4,1365,1e-07,100,1e-07,100,7.5095e-08,9.5558e-09,35.963,3.9293,2683.6,276.99,137.53,13.407
4,1370,1e-07,100,1e-07,100,8.6313e-08,9.5558e-09,40.893,3.9293,2671.4,276.99,130.3,13.407
4,1375,1e-07,100,1e-07,100,9.67e-08,9.5558e-09,47.389,3.9293,2334.3,276.99,125.91,13.407
4,1380,1e-07,100,1e-07,100,1.039e-07,9.5558e-09,41.389,3.9293,2845.1,276.99,143.41,13.407
4,1385,1e-07,100,1e-07,100,8.2646e-08,9.5558e-09,43.841,3.9293,2850.1,276.99,132.92,13.407
4,1390,1e-07,100,1e-07,100,1.04e-07,9.5558e-09,31.143,3.9293,2317.5,276.99,126.2,13.407
4,1395,1e-07,100,1e-07,100,1.0151e-07,9.5558e-09,38.988,3.9293,3157.5,276.99,129.59,13.407
4,1400,1e-07,100,1e-07,100,9.5415e-08,9.5558e-09,38.884,3.9293,2800.5,276.99,142.09,13.407
4,1405,1e-07,100,1e-07,100,9.6225e-08,9.5558e-09,43.581,3.9293,2888.1,276.99,143.43,13.407
4,1410,1e-07,100,1e-07,100,9.5106e-08,9.5558e-09,43.301,3.9293,2522.2,276.99,138.55,13.407
4,1415,1e-07,100,1e-07,100,7.4628e-08,9.5558e-09,41.784,3.9293,3047.1,276.99,132.25,13.407
4,1420,1e-07,100,1e-07,100,1.0088e-07,9.5558e-09,40.038,3.9293,2596.1,276.99,141.95,13.407
4,1425,1e-07,100,1e-07,100,1.0566e-07,9.5558e-09,42.05,3.9293,3287.7,276.99,151.56,13.407
4,1430,1e-07,100,1e-07,100,1.1291e-07,9.5558e-09,45.656,3.9293,2539,276.99,150.83,13.407
4,1435,1e-07,100,1e-07,100,1.0001e-07,9.5558e-09,40.026,3.9293,2437,276.99,147.56,13.407
5,0,1,1e-07,0.8,20,1.0198,0.095558,4.3748e-08,3.9293e-09,26.964,2.6497,1709,143.41
5,5,1,1e-07,0.8,20,0.79771,0.07943,0.85522,0.09986,26.519,2.6646,1383.2,143.18
5,10,1,1e-07,0.8,20,0.64988,0.076912,1.7532,0.18703,26.815,2.6985,1164.8,142.77
5,15,1,1e-07,0.8,20,0.68325,0.076519,2.5248,0.26313,31.327,2.7472,1724.9,142.32
5,20,1,1e-07,0.8,20,0.82634,0.076458,3.4123,0.32955,28.354,2.8078,1591.2,141.86
5,25,1,1e-07,0.8,20,0.78041,0.076448,4.1735,0.38753,27.642,2.878,1349.3,141.37
5,30,1,1e-07,0.8,20,0.69507,0.076447,4.017,0.43815,28.379,2.9558,1514.3,140.86
5,35,1,1e-07,0.8,20,0.66604,0.076447,5.1304,0.48234,24.288,3.0397,1538.2,140.31
5,40,1,1e-07,0.8,20,0.79899,0.076447,6.4089,0.52091,33.015,3.128,1174.8,139.73
5,45,1,1e-07,0.8,20,0.8474,0.076447,6.3171,0.55457,29.865,3.2198,1582.7,139.12
5,50,1,1e-07,0.8,20,0.72284,0.076447,6.2804,0.58396,33.69,3.314,1155.2,138.49
5,55,1,1e-07,0.8,20,0.74803,0.076447,6.4187,0.60962,37.273,3.4099,1640.6,137.83
5,60,1,1e-07,0.8,20,0.70923,0.076447,6.3822,0.63202,34.949,3.5067,1394.6,137.15
5,65,1,1e-07,0.8,20,0.73004,0.076447,6.8792,0.65157,36.31,3.6041,1335.7,136.44
5,70,1,1e-07,0.8,20,0.81665,0.076447,6.015,0.66863,38.499,3.7014,1372.8,135.72
5,75,1,1e-07,0.8,20,0.87608,0.076447,6.6578,0.68353,41.158,3.7986,1135.6,134.99
5,80,1,1e-07,0.8,20,0.80663,0.076447,7.5001,0.69653,37.042,3.8952,1446.3,134.25
5,85,1,1e-07,0.8,20,0.9209,0.076447,7.3568,0.70789,38.039,3.9911,1415.2,133.49
5,90,1,1e-07,0.8,20,0.87863,0.076447,6.8806,0.71779,34.69,4.0861,1539.6,132.74
5,95,1,1e-07,0.8,20,0.81442,0.076447,6.838,0.72645,34.684,4.1802,1319.8,131.98
5,100,1,1e-07,0.8,20,0.65745,0.076447,6.7442,0.734,49.643,4.2733,1089.9,131.22
